"ENTITY","CODE","YEAR","DEATHS_PER_100K","HIGHER_LVL_CAT","AGE_GROUP","ABS_DEATHS","TOTAL_ABS_DEATHS","DEATHS_PER_100K_BD"
"Low SDI",NA,2013,42.5313807924,"SDI Level","15-49",31059.8622392,376093.0090741,3.51247908464745
"Low SDI",NA,2013,42.5313807924,"SDI Level","50-69",18137.9293219,376093.0090741,2.05117127987714
"Low SDI",NA,2014,40.5690904468,"SDI Level","Under 5",269598.26716,363393.0275335,30.0978710542439
"Low SDI",NA,2014,40.5690904468,"SDI Level","70 or older",12157.0913097,363393.0275335,1.35721408927627
"Low SDI",NA,2014,40.5690904468,"SDI Level","5-14",31925.1089084,363393.0275335,3.5641097453622
"Low SDI",NA,2014,40.5690904468,"SDI Level","15-49",31376.7529663,363393.0275335,3.50289144966981
"Low SDI",NA,2014,40.5690904468,"SDI Level","50-69",18335.8071891,363393.0275335,2.04700410824781
"Low SDI",NA,2015,38.9670874147,"SDI Level","Under 5",260289.628519,353957.6120193,28.6552071864656
"Low SDI",NA,2015,38.9670874147,"SDI Level","70 or older",12332.3354307,353957.6120193,1.35766311116735
"Low SDI",NA,2015,38.9670874147,"SDI Level","5-14",30769.5460165,353957.6120193,3.38741009833181
"Low SDI",NA,2015,38.9670874147,"SDI Level","15-49",31950.6913631,353957.6120193,3.51744203551167
"Low SDI",NA,2015,38.9670874147,"SDI Level","50-69",18615.41069,353957.6120193,2.04936498322352
"Low SDI",NA,2016,37.8730383248,"SDI Level","Under 5",259645.128886,353538.6498053,27.8146390007503
"Low SDI",NA,2016,37.8730383248,"SDI Level","70 or older",12397.3989802,353538.6498053,1.32807874602544
"Low SDI",NA,2016,37.8730383248,"SDI Level","5-14",30586.01669,353538.6498053,3.27654524601846
"Low SDI",NA,2016,37.8730383248,"SDI Level","15-49",32196.7229492,353538.6498053,3.44909311290168
"Low SDI",NA,2016,37.8730383248,"SDI Level","50-69",18713.3822999,353538.6498053,2.00468221910407
"Low-middle SDI",NA,1990,19.111331912,"SDI Level","Under 5",252921.569377,332664.34759154,14.5301656010423
"Low-middle SDI",NA,1990,19.111331912,"SDI Level","70 or older",6637.03389324,332664.34759154,0.381292911498428
"Low-middle SDI",NA,1990,19.111331912,"SDI Level","5-14",37364.7881867,332664.34759154,2.14658070222299
"Low-middle SDI",NA,1990,19.111331912,"SDI Level","15-49",22930.1001173,332664.34759154,1.31731806335671
"Low-middle SDI",NA,1990,19.111331912,"SDI Level","50-69",12810.8560173,332664.34759154,0.735974633879549
"Low-middle SDI",NA,1991,19.5981203553,"SDI Level","Under 5",262838.739342,345978.0601349,14.8886471172518
"Low-middle SDI",NA,1991,19.5981203553,"SDI Level","70 or older",7139.8319607,345978.0601349,0.404439767157077
"Low-middle SDI",NA,1991,19.5981203553,"SDI Level","5-14",38584.752154,345978.0601349,2.18565482533392
"Low-middle SDI",NA,1991,19.5981203553,"SDI Level","15-49",23974.5514361,345978.0601349,1.358051849663
"Low-middle SDI",NA,1991,19.5981203553,"SDI Level","50-69",13440.1852421,345978.0601349,0.761326795894224
"Low-middle SDI",NA,1992,19.7571624202,"SDI Level","Under 5",268722.159284,353999.18608063,14.9977388526299
"Low-middle SDI",NA,1992,19.7571624202,"SDI Level","70 or older",7401.34856373,353999.18608063,0.413079044958089
"Low-middle SDI",NA,1992,19.7571624202,"SDI Level","5-14",39499.5703443,353999.18608063,2.20452322351583
"Low-middle SDI",NA,1992,19.7571624202,"SDI Level","15-49",24642.8933481,353999.18608063,1.37535244578552
"Low-middle SDI",NA,1992,19.7571624202,"SDI Level","50-69",13733.2145405,353999.18608063,0.766468853310613
"Low-middle SDI",NA,1993,20.0826833001,"SDI Level","Under 5",276624.531369,364775.6480409,15.2295332387411
"Low-middle SDI",NA,1993,20.0826833001,"SDI Level","70 or older",7776.6520785,364775.6480409,0.428142727362296
"Low-middle SDI",NA,1993,20.0826833001,"SDI Level","5-14",40747.2082558,364775.6480409,2.2433330820173
"Low-middle SDI",NA,1993,20.0826833001,"SDI Level","15-49",25426.0505378,364775.6480409,1.39982842403373
"Low-middle SDI",NA,1993,20.0826833001,"SDI Level","50-69",14201.2057998,364775.6480409,0.781845827945591
"Low-middle SDI",NA,1994,20.2154647736,"SDI Level","Under 5",282168.522238,371980.98750263,15.3345681988135
"Low-middle SDI",NA,1994,20.2154647736,"SDI Level","70 or older",8073.71664443,371980.98750263,0.438769560544674
"Low-middle SDI",NA,1994,20.2154647736,"SDI Level","5-14",41206.7548742,371980.98750263,2.23939859718736
"Low-middle SDI",NA,1994,20.2154647736,"SDI Level","15-49",26010.0036388,371980.98750263,1.41352469611811
"Low-middle SDI",NA,1994,20.2154647736,"SDI Level","50-69",14521.9901072,371980.98750263,0.789203720936392
"Low-middle SDI",NA,1995,20.3136648334,"SDI Level","Under 5",285619.573422,377614.31046712,15.3648315848411
"Low-middle SDI",NA,1995,20.3136648334,"SDI Level","70 or older",8451.27578212,377614.31046712,0.454634209811189
"Low-middle SDI",NA,1995,20.3136648334,"SDI Level","5-14",41582.132294,377614.31046712,2.23690012551037
"Low-middle SDI",NA,1995,20.3136648334,"SDI Level","15-49",26935.7587457,377614.31046712,1.44900222270871
"Low-middle SDI",NA,1995,20.3136648334,"SDI Level","50-69",15025.5702233,377614.31046712,0.80829669052865
"Low-middle SDI",NA,1996,20.4314238442,"SDI Level","Under 5",289818.304571,383719.23605269,15.4315970171598
"Low-middle SDI",NA,1996,20.4314238442,"SDI Level","70 or older",8843.16845629,383719.23605269,0.47086125969278
"Low-middle SDI",NA,1996,20.4314238442,"SDI Level","5-14",41839.5812239,383719.23605269,2.22778046324462
"Low-middle SDI",NA,1996,20.4314238442,"SDI Level","15-49",27813.8782161,383719.23605269,1.48097119245298
"Low-middle SDI",NA,1996,20.4314238442,"SDI Level","50-69",15404.3035854,383719.23605269,0.820213911649767
"Low-middle SDI",NA,1997,20.5346428878,"SDI Level","Under 5",293149.450706,389543.52599111,15.4532648635003
"Low-middle SDI",NA,1997,20.5346428878,"SDI Level","70 or older",9188.85893971,389543.52599111,0.484387300220771
"Low-middle SDI",NA,1997,20.5346428878,"SDI Level","5-14",42480.3548089,389543.52599111,2.23933619106715
"Low-middle SDI",NA,1997,20.5346428878,"SDI Level","15-49",28906.1535176,389543.52599111,1.52377719083794
"Low-middle SDI",NA,1997,20.5346428878,"SDI Level","50-69",15818.7080189,389543.52599111,0.833877342173832
"Low-middle SDI",NA,1998,20.9013145025,"SDI Level","Under 5",301304.898683,400726.0961067,15.7156434524804
"Low-middle SDI",NA,1998,20.9013145025,"SDI Level","70 or older",9652.0296749,400726.0961067,0.503436411510447
"Low-middle SDI",NA,1998,20.9013145025,"SDI Level","5-14",43147.6567325,400726.0961067,2.25052162106199
"Low-middle SDI",NA,1998,20.9013145025,"SDI Level","15-49",30208.2422454,400726.0961067,1.57561980083946
"Low-middle SDI",NA,1998,20.9013145025,"SDI Level","50-69",16413.2687709,400726.0961067,0.856093216607728
"Low-middle SDI",NA,1999,21.0222649009,"SDI Level","Under 5",307497.115526,408277.54422912,15.833067260791
"Low-middle SDI",NA,1999,21.0222649009,"SDI Level","70 or older",9819.42012102,408277.54422912,0.50560324434955
"Low-middle SDI",NA,1999,21.0222649009,"SDI Level","5-14",42928.4969545,408277.54422912,2.21039400165622
"Low-middle SDI",NA,1999,21.0222649009,"SDI Level","15-49",31391.8512708,408277.54422912,1.61637058533415
"Low-middle SDI",NA,1999,21.0222649009,"SDI Level","50-69",16640.6603568,408277.54422912,0.8568298087691
"Low-middle SDI",NA,2000,20.9326476572,"SDI Level","Under 5",308263.618211,410571.4178498,15.7165682388176
"Low-middle SDI",NA,2000,20.9326476572,"SDI Level","70 or older",10069.6169338,410571.4178498,0.513391176672998
"Low-middle SDI",NA,2000,20.9326476572,"SDI Level","5-14",42640.3251565,410571.4178498,2.17398207396889
"Low-middle SDI",NA,2000,20.9326476572,"SDI Level","15-49",32541.4287583,410571.4178498,1.65909810777078
"Low-middle SDI",NA,2000,20.9326476572,"SDI Level","50-69",17056.4287902,410571.4178498,0.869608059969712
"Low-middle SDI",NA,2001,21.3897321782,"SDI Level","Under 5",317015.732556,423270.9753779,16.0201903983487
"Low-middle SDI",NA,2001,21.3897321782,"SDI Level","70 or older",10709.7840606,423270.9753779,0.541212192822967
"Low-middle SDI",NA,2001,21.3897321782,"SDI Level","5-14",43543.4469372,423270.9753779,2.20044066870124
"Low-middle SDI",NA,2001,21.3897321782,"SDI Level","15-49",34124.0880993,423270.9753779,1.72443930183888
"Low-middle SDI",NA,2001,21.3897321782,"SDI Level","50-69",17877.9237248,423270.9753779,0.903449616488223
"Low-middle SDI",NA,2002,21.5076691313,"SDI Level","Under 5",319267.984867,428907.8779762,16.0097553235368
"Low-middle SDI",NA,2002,21.5076691313,"SDI Level","70 or older",11249.6691019,428907.8779762,0.564116849571366
"Low-middle SDI",NA,2002,21.5076691313,"SDI Level","5-14",44384.095861,428907.8779762,2.22564913700014
"Low-middle SDI",NA,2002,21.5076691313,"SDI Level","15-49",35374.9640481,428907.8779762,1.7738844664457
"Low-middle SDI",NA,2002,21.5076691313,"SDI Level","50-69",18631.1640982,428907.8779762,0.934263354746019
"Low-middle SDI",NA,2003,22.010343587,"SDI Level","Under 5",329646.402784,443260.5500235,16.3687713402642
"Low-middle SDI",NA,2003,22.010343587,"SDI Level","70 or older",11924.352009,443260.5500235,0.592110181599759
"Low-middle SDI",NA,2003,22.010343587,"SDI Level","5-14",45319.8049175,443260.5500235,2.25037955098216
"Low-middle SDI",NA,2003,22.010343587,"SDI Level","15-49",36813.5817773,443260.5500235,1.82799841660517
"Low-middle SDI",NA,2003,22.010343587,"SDI Level","50-69",19556.4085357,443260.5500235,0.971084097548668
"Low-middle SDI",NA,2004,21.6256023537,"SDI Level","Under 5",326160.644581,439846.0370501,16.0361122051709
"Low-middle SDI",NA,2004,21.6256023537,"SDI Level","70 or older",12112.5620644,439846.0370501,0.595529864145144
"Low-middle SDI",NA,2004,21.6256023537,"SDI Level","5-14",44858.9391601,439846.0370501,2.20554807493843
"Low-middle SDI",NA,2004,21.6256023537,"SDI Level","15-49",36947.076785,439846.0370501,1.81655107328618
"Low-middle SDI",NA,2004,21.6256023537,"SDI Level","50-69",19766.8144596,439846.0370501,0.971861136159303
"Low-middle SDI",NA,2005,21.1273116747,"SDI Level","Under 5",320975.390522,434177.6799253,15.6188294078903
"Low-middle SDI",NA,2005,21.1273116747,"SDI Level","70 or older",12219.7575023,434177.6799253,0.594619754255364
"Low-middle SDI",NA,2005,21.1273116747,"SDI Level","5-14",44375.7471029,434177.6799253,2.15934692912343
"Low-middle SDI",NA,2005,21.1273116747,"SDI Level","15-49",36742.9321802,434177.6799253,1.78793018597135
"Low-middle SDI",NA,2005,21.1273116747,"SDI Level","50-69",19863.8526179,434177.6799253,0.96658539745959
"Low-middle SDI",NA,2006,21.2168471627,"SDI Level","Under 5",330557.976384,443081.5315579,15.8286851602485
"Low-middle SDI",NA,2006,21.2168471627,"SDI Level","70 or older",12196.8268417,443081.5315579,0.584041970922117
"Low-middle SDI",NA,2006,21.2168471627,"SDI Level","5-14",44378.1431656,443081.5315579,2.12503617020182
"Low-middle SDI",NA,2006,21.2168471627,"SDI Level","15-49",36281.4187353,443081.5315579,1.73732656706814
"Low-middle SDI",NA,2006,21.2168471627,"SDI Level","50-69",19667.1664313,443081.5315579,0.941757294259394
"Low-middle SDI",NA,2007,21.1571614842,"SDI Level","Under 5",334506.179372,447595.8436162,15.8115884125695
"Low-middle SDI",NA,2007,21.1571614842,"SDI Level","70 or older",12400.0828674,447595.8436162,0.586132689534091
"Low-middle SDI",NA,2007,21.1571614842,"SDI Level","5-14",44397.4513754,447595.8436162,2.09859868368594
"Low-middle SDI",NA,2007,21.1571614842,"SDI Level","15-49",36396.295113,447595.8436162,1.72039643378062
"Low-middle SDI",NA,2007,21.1571614842,"SDI Level","50-69",19895.8348884,447595.8436162,0.940445264629852
"Low-middle SDI",NA,2008,21.1519753264,"SDI Level","Under 5",340670.277306,454039.3782039,15.8705382086449
"Low-middle SDI",NA,2008,21.1519753264,"SDI Level","70 or older",12589.0041248,454039.3782039,0.586474031580881
"Low-middle SDI",NA,2008,21.1519753264,"SDI Level","5-14",44614.8821245,454039.3782039,2.07843841567388
"Low-middle SDI",NA,2008,21.1519753264,"SDI Level","15-49",36150.3377296,454039.3782039,1.6841073448791
"Low-middle SDI",NA,2008,21.1519753264,"SDI Level","50-69",20014.876919,454039.3782039,0.932417325621261
"Low-middle SDI",NA,2009,19.784796427,"SDI Level","Under 5",321801.033105,429837.2204177,14.8120442519932
"Low-middle SDI",NA,2009,19.784796427,"SDI Level","70 or older",12117.3633363,429837.2204177,0.557745014747022
"Low-middle SDI",NA,2009,19.784796427,"SDI Level","5-14",42033.5480589,429837.2204177,1.93474448453234
"Low-middle SDI",NA,2009,19.784796427,"SDI Level","15-49",34653.3950327,429837.2204177,1.59504652845124
"Low-middle SDI",NA,2009,19.784796427,"SDI Level","50-69",19231.8808848,429837.2204177,0.885216147276231
"Low-middle SDI",NA,2010,18.5875507768,"SDI Level","Under 5",304546.445817,408273.2847137,13.8651553688776
"Low-middle SDI",NA,2010,18.5875507768,"SDI Level","70 or older",11809.247992,408273.2847137,0.53764232171363
"Low-middle SDI",NA,2010,18.5875507768,"SDI Level","5-14",39578.8595207,408273.2847137,1.8019157475482
"Low-middle SDI",NA,2010,18.5875507768,"SDI Level","15-49",33600.2318854,408273.2847137,1.529725406158
"Low-middle SDI",NA,2010,18.5875507768,"SDI Level","50-69",18738.4994986,408273.2847137,0.853111932502551
"Low-middle SDI",NA,2011,17.5016545826,"SDI Level","Under 5",288822.53847,388647.3096045,13.0063226453713
"Low-middle SDI",NA,2011,17.5016545826,"SDI Level","70 or older",11416.936363,388647.3096045,0.514130090904502
"Low-middle SDI",NA,2011,17.5016545826,"SDI Level","5-14",37883.2269548,388647.3096045,1.70596614527413
"Low-middle SDI",NA,2011,17.5016545826,"SDI Level","15-49",32442.9187075,388647.3096045,1.46097693934342
"Low-middle SDI",NA,2011,17.5016545826,"SDI Level","50-69",18081.6891092,388647.3096045,0.814258761706644
"Low-middle SDI",NA,2012,16.6377329324,"SDI Level","Under 5",274919.715539,372219.0063981,12.2885740017724
"Low-middle SDI",NA,2012,16.6377329324,"SDI Level","70 or older",11320.5711888,372219.0063981,0.506015643596747
"Low-middle SDI",NA,2012,16.6377329324,"SDI Level","5-14",36334.8478393,372219.0063981,1.62412312133008
"Low-middle SDI",NA,2012,16.6377329324,"SDI Level","15-49",31805.9431064,372219.0063981,1.42168663601616
"Low-middle SDI",NA,2012,16.6377329324,"SDI Level","50-69",17837.9287246,372219.0063981,0.797333529684572
"Low-middle SDI",NA,2013,16.4744654696,"SDI Level","Under 5",274472.429523,371340.0595363,12.1769425258894
"Low-middle SDI",NA,2013,16.4744654696,"SDI Level","70 or older",11400.6413383,371340.0595363,0.505788339382645
"Low-middle SDI",NA,2013,16.4744654696,"SDI Level","5-14",35643.3461461,371340.0595363,1.58131357020349
"Low-middle SDI",NA,2013,16.4744654696,"SDI Level","15-49",31828.6400712,371340.0595363,1.41207450780314
"Low-middle SDI",NA,2013,16.4744654696,"SDI Level","50-69",17995.0024577,371340.0595363,0.798346526321289
"Low-middle SDI",NA,2014,16.2392318251,"SDI Level","Under 5",268429.898205,366654.645187,11.8888316375094
"Low-middle SDI",NA,2014,16.2392318251,"SDI Level","70 or older",11705.1412814,366654.645187,0.518423822824493
"Low-middle SDI",NA,2014,16.2392318251,"SDI Level","5-14",35856.1383805,366654.645187,1.58807791243674
"Low-middle SDI",NA,2014,16.2392318251,"SDI Level","15-49",32145.9719164,366654.645187,1.42375365223406
"Low-middle SDI",NA,2014,16.2392318251,"SDI Level","50-69",18517.4954037,366654.645187,0.820144800095307
"Low-middle SDI",NA,2015,15.7712598431,"SDI Level","Under 5",256268.434758,354834.6034104,11.3903098381821
"Low-middle SDI",NA,2015,15.7712598431,"SDI Level","70 or older",11978.4116892,354834.6034104,0.532401973883877
"Low-middle SDI",NA,2015,15.7712598431,"SDI Level","5-14",34836.8272162,354834.6034104,1.54838521625359
"Low-middle SDI",NA,2015,15.7712598431,"SDI Level","15-49",32628.8719925,354834.6034104,1.45024868948811
"Low-middle SDI",NA,2015,15.7712598431,"SDI Level","50-69",19122.0577545,354834.6034104,0.849914125292285
"Low-middle SDI",NA,2016,15.7020858365,"SDI Level","Under 5",253838.067985,353050.4266605,11.2895689428088
"Low-middle SDI",NA,2016,15.7020858365,"SDI Level","70 or older",12216.2401446,353050.4266605,0.543323097394992
"Low-middle SDI",NA,2016,15.7020858365,"SDI Level","5-14",34581.7851517,353050.4266605,1.53804136130831
"Low-middle SDI",NA,2016,15.7020858365,"SDI Level","15-49",32953.3051872,353050.4266605,1.46561393945962
"Low-middle SDI",NA,2016,15.7020858365,"SDI Level","50-69",19461.028192,353050.4266605,0.865538495528234
"Middle SDI",NA,1990,0.927399728361,"SDI Level","Under 5",6866.0171164,16256.979843966,0.391680525521149
"Middle SDI",NA,1990,0.927399728361,"SDI Level","70 or older",849.029719896,16256.979843966,0.0484339612375307
"Middle SDI",NA,1990,0.927399728361,"SDI Level","5-14",2609.53881251,16256.979843966,0.148864402188916
"Middle SDI",NA,1990,0.927399728361,"SDI Level","15-49",4388.75445275,16256.979843966,0.250361981523534
"Middle SDI",NA,1990,0.927399728361,"SDI Level","50-69",1543.63974241,16256.979843966,0.0880588578898697
"Middle SDI",NA,1991,0.919981105315,"SDI Level","Under 5",6760.2388834,16254.383739113,0.382622444502664
"Middle SDI",NA,1991,0.919981105315,"SDI Level","70 or older",875.364295263,16254.383739113,0.0495447028220146
"Middle SDI",NA,1991,0.919981105315,"SDI Level","5-14",2617.17246407,16254.383739113,0.148129221934223
"Middle SDI",NA,1991,0.919981105315,"SDI Level","15-49",4430.03296588,16254.383739113,0.250735228720186
"Middle SDI",NA,1991,0.919981105315,"SDI Level","50-69",1571.5751305,16254.383739113,0.0889495073359117
"Middle SDI",NA,1992,0.903844284968,"SDI Level","Under 5",6468.94335715,16045.340623998,0.364399710804324
"Middle SDI",NA,1992,0.903844284968,"SDI Level","70 or older",903.353225168,16045.340623998,0.0508864641149677
"Middle SDI",NA,1992,0.903844284968,"SDI Level","5-14",2602.24967605,16045.340623998,0.146586386221047
"Middle SDI",NA,1992,0.903844284968,"SDI Level","15-49",4464.02972871,16045.340623998,0.251461645643546
"Middle SDI",NA,1992,0.903844284968,"SDI Level","50-69",1606.76463692,16045.340623998,0.0905100781841156
"Middle SDI",NA,1993,0.89583117056,"SDI Level","Under 5",6311.90980045,16030.024180059,0.352738428931393
"Middle SDI",NA,1993,0.89583117056,"SDI Level","70 or older",932.860876359,16030.024180059,0.0521325383824365
"Middle SDI",NA,1993,0.89583117056,"SDI Level","5-14",2617.87358121,16030.024180059,0.146298765884009
"Middle SDI",NA,1993,0.89583117056,"SDI Level","15-49",4519.77148892,16030.024180059,0.252585531880839
"Middle SDI",NA,1993,0.89583117056,"SDI Level","50-69",1647.60843312,16030.024180059,0.0920759054813219
"Middle SDI",NA,1994,0.899020457198,"SDI Level","Under 5",6385.35959638,16240.022008111,0.353482827846174
"Middle SDI",NA,1994,0.899020457198,"SDI Level","70 or older",963.532707731,16240.022008111,0.0533395592073036
"Middle SDI",NA,1994,0.899020457198,"SDI Level","5-14",2621.75540288,16240.022008111,0.145135994260433
"Middle SDI",NA,1994,0.899020457198,"SDI Level","15-49",4581.81991969,16240.022008111,0.253641887735209
"Middle SDI",NA,1994,0.899020457198,"SDI Level","50-69",1687.55438143,16240.022008111,0.0934201881488803
"Middle SDI",NA,1995,0.883179244518,"SDI Level","Under 5",6154.9944538,16053.777840054,0.338609603663313
"Middle SDI",NA,1995,0.883179244518,"SDI Level","70 or older",985.123239424,16053.777840054,0.0541953680323688
"Middle SDI",NA,1995,0.883179244518,"SDI Level","5-14",2620.75499877,16053.777840054,0.144177678484224
"Middle SDI",NA,1995,0.883179244518,"SDI Level","15-49",4588.61941912,16053.777840054,0.252437368470859
"Middle SDI",NA,1995,0.883179244518,"SDI Level","50-69",1704.28572894,16053.777840054,0.0937592258672352
"Middle SDI",NA,1996,0.87328498338,"SDI Level","Under 5",5995.84877465,15976.12129252,0.327744425674256
"Middle SDI",NA,1996,0.87328498338,"SDI Level","70 or older",1015.93066916,15976.12129252,0.0555326904001416
"Middle SDI",NA,1996,0.87328498338,"SDI Level","5-14",2613.08019712,15976.12129252,0.142835902077243
"Middle SDI",NA,1996,0.87328498338,"SDI Level","15-49",4627.85349063,15976.12129252,0.252967218053239
"Middle SDI",NA,1996,0.87328498338,"SDI Level","50-69",1723.40816096,15976.12129252,0.0942047471751208
"Middle SDI",NA,1997,0.892526607907,"SDI Level","Under 5",6379.72226418,16454.2398886,0.346054993143887
"Middle SDI",NA,1997,0.892526607907,"SDI Level","70 or older",1053.04748836,16454.2398886,0.0571204084244639
"Middle SDI",NA,1997,0.892526607907,"SDI Level","5-14",2594.28021784,16454.2398886,0.140721427332124
"Middle SDI",NA,1997,0.892526607907,"SDI Level","15-49",4672.81633421,16454.2398886,0.253467370135669
"Middle SDI",NA,1997,0.892526607907,"SDI Level","50-69",1754.37358401,16454.2398886,0.0951624088708554
"Middle SDI",NA,1998,0.848559704806,"SDI Level","Under 5",5574.6290433,15624.12767273,0.302762859755809
"Middle SDI",NA,1998,0.848559704806,"SDI Level","70 or older",1080.05807161,15624.12767273,0.058658875401943
"Middle SDI",NA,1998,0.848559704806,"SDI Level","5-14",2537.27710793,15624.12767273,0.13780168460054
"Middle SDI",NA,1998,0.848559704806,"SDI Level","15-49",4673.5873163,15624.12767273,0.253826514770898
"Middle SDI",NA,1998,0.848559704806,"SDI Level","50-69",1758.57613359,15624.12767273,0.0955097702768109
"Middle SDI",NA,1999,0.819922612731,"SDI Level","Under 5",5523.56252362,15221.49365657,0.297532812359368
"Middle SDI",NA,1999,0.819922612731,"SDI Level","70 or older",1042.31471894,15221.49365657,0.0561454366386959
"Middle SDI",NA,1999,0.819922612731,"SDI Level","5-14",2432.78189475,15221.49365657,0.131044490925313
"Middle SDI",NA,1999,0.819922612731,"SDI Level","15-49",4506.81159097,15221.49365657,0.242764397379591
"Middle SDI",NA,1999,0.819922612731,"SDI Level","50-69",1716.02292829,15221.49365657,0.0924354754280331
"Middle SDI",NA,2000,0.783862692634,"SDI Level","Under 5",5179.89612288,14629.09863897,0.277551435166959
"Middle SDI",NA,2000,0.783862692634,"SDI Level","70 or older",1025.04334942,14629.09863897,0.054924316239316
"Middle SDI",NA,2000,0.783862692634,"SDI Level","5-14",2332.97968932,14629.09863897,0.125006727089754
"Middle SDI",NA,2000,0.783862692634,"SDI Level","15-49",4399.4697056,14629.09863897,0.235734289220442
"Middle SDI",NA,2000,0.783862692634,"SDI Level","50-69",1691.70977175,14629.09863897,0.0906459249175293
"Middle SDI",NA,2001,0.760273145385,"SDI Level","Under 5",4991.53697714,14254.87332445,0.266219939773627
"Middle SDI",NA,2001,0.760273145385,"SDI Level","70 or older",1020.95580639,14254.87332445,0.0544519242336482
"Middle SDI",NA,2001,0.760273145385,"SDI Level","5-14",2255.67259772,14254.87332445,0.120304632794308
"Middle SDI",NA,2001,0.760273145385,"SDI Level","15-49",4311.26881377,14254.87332445,0.229938339474626
"Middle SDI",NA,2001,0.760273145385,"SDI Level","50-69",1675.43912943,14254.87332445,0.0893583091087903
"Middle SDI",NA,2002,0.741489988523,"SDI Level","Under 5",4811.65562406,13963.31102908,0.25551206773455
"Middle SDI",NA,2002,0.741489988523,"SDI Level","70 or older",1025.31510912,13963.31102908,0.0544470352991871
"Middle SDI",NA,2002,0.741489988523,"SDI Level","5-14",2171.53328862,13963.31102908,0.115314354160186
"Middle SDI",NA,2002,0.741489988523,"SDI Level","15-49",4275.69261407,13963.31102908,0.227050966689204
"Middle SDI",NA,2002,0.741489988523,"SDI Level","50-69",1679.11439321,13963.31102908,0.0891655646398732
"Middle SDI",NA,2003,0.729485192309,"SDI Level","Under 5",4704.35614679,13802.5348366,0.248632456940531
"Middle SDI",NA,2003,0.729485192309,"SDI Level","70 or older",1041.88458878,13802.5348366,0.0550652027767085
"Middle SDI",NA,2003,0.729485192309,"SDI Level","5-14",2098.72596716,13802.5348366,0.11092089488504
"Middle SDI",NA,2003,0.729485192309,"SDI Level","15-49",4253.19956842,13802.5348366,0.224788137963628
"Middle SDI",NA,2003,0.729485192309,"SDI Level","50-69",1704.36856545,13802.5348366,0.0900784997430932
"Middle SDI",NA,2004,0.734888953198,"SDI Level","Under 5",4858.17347938,13973.5446932,0.255498379337724
"Middle SDI",NA,2004,0.734888953198,"SDI Level","70 or older",1071.48981572,13973.5446932,0.0563512012395807
"Middle SDI",NA,2004,0.734888953198,"SDI Level","5-14",2050.48056542,13973.5446932,0.107837742631449
"Middle SDI",NA,2004,0.734888953198,"SDI Level","15-49",4244.52163087,13973.5446932,0.223225539877098
"Middle SDI",NA,2004,0.734888953198,"SDI Level","50-69",1748.87920181,13973.5446932,0.091976090112149
"Middle SDI",NA,2005,0.719603697616,"SDI Level","Under 5",4692.00565812,13763.26721991,0.245318540058138
"Middle SDI",NA,2005,0.719603697616,"SDI Level","70 or older",1090.27615709,13763.26721991,0.0570043973955232
"Middle SDI",NA,2005,0.719603697616,"SDI Level","5-14",1981.91701732,13763.26721991,0.103623274273743
"Middle SDI",NA,2005,0.719603697616,"SDI Level","15-49",4218.01562378,13763.26721991,0.220536271727927
"Middle SDI",NA,2005,0.719603697616,"SDI Level","50-69",1781.0527636,13763.26721991,0.0931212141606691
"Middle SDI",NA,2006,0.688106393665,"SDI Level","Under 5",4335.01831961,13232.70003501,0.225422915541536
"Middle SDI",NA,2006,0.688106393665,"SDI Level","70 or older",1101.50034059,13232.70003501,0.057278516476519
"Middle SDI",NA,2006,0.688106393665,"SDI Level","5-14",1878.17800186,13232.70003501,0.0976661065467765
"Middle SDI",NA,2006,0.688106393665,"SDI Level","15-49",4142.24052153,13232.70003501,0.215398382750455
"Middle SDI",NA,2006,0.688106393665,"SDI Level","50-69",1775.76285142,13232.70003501,0.0923404723497135
"Middle SDI",NA,2007,0.670123183321,"SDI Level","Under 5",4117.95697312,12970.46649195,0.212755527129172
"Middle SDI",NA,2007,0.670123183321,"SDI Level","70 or older",1133.48865407,12970.46649195,0.058562043670137
"Middle SDI",NA,2007,0.670123183321,"SDI Level","5-14",1818.38254969,12970.46649195,0.0939472996942627
"Middle SDI",NA,2007,0.670123183321,"SDI Level","15-49",4091.79317465,12970.46649195,0.21140376634791
"Middle SDI",NA,2007,0.670123183321,"SDI Level","50-69",1808.84514042,12970.46649195,0.093454546479518
"Middle SDI",NA,2008,0.645255429638,"SDI Level","Under 5",3792.81285302,12604.29573682,0.194166587178904
"Middle SDI",NA,2008,0.645255429638,"SDI Level","70 or older",1166.9232532,12604.29573682,0.0597386463171093
"Middle SDI",NA,2008,0.645255429638,"SDI Level","5-14",1749.0834951,12604.29573682,0.0895413473048377
"Middle SDI",NA,2008,0.645255429638,"SDI Level","15-49",4053.84226275,12604.29573682,0.207529542749001
"Middle SDI",NA,2008,0.645255429638,"SDI Level","50-69",1841.63387275,12604.29573682,0.0942793060881483
"Middle SDI",NA,2009,0.623803200115,"SDI Level","Under 5",3520.83349186,12304.93768658,0.178489908298331
"Middle SDI",NA,2009,0.623803200115,"SDI Level","70 or older",1200.65938909,12304.93768658,0.0608678555096878
"Middle SDI",NA,2009,0.623803200115,"SDI Level","5-14",1691.63299939,12304.93768658,0.0857579376115402
"Middle SDI",NA,2009,0.623803200115,"SDI Level","15-49",4013.048851,12304.93768658,0.203442941300046
